35000.0,-1.60746192932,-0.180084452033,-0.823423087597
35000.0,-2.49159479141,0.0504593700171,-0.459629625082
35000.0,-2.73800706863,-0.217376098037,2.07892084122
35000.0,-2.71930098534,-0.430213391781,4.69440078735
35000.0,-2.49099850655,-0.613131225109,7.33357000351
35000.0,-2.1429901123,-0.421260297298,11.080742836
35000.0,-2.50821733475,-0.962038397789,15.2580308914
35000.0,-2.31223988533,-0.974177479744,19.4206199646
35000.0,-3.07343649864,-1.31231427193,22.2623176575
43000.0,-2.69210910797,-1.15639412403,24.0310592651
43000.0,-3.79201459885,1.22277271748,28.1962394714
43000.0,-10.1521205902,5.09314537048,34.1106452942
43000.0,-9.13723564148,7.47691631317,41.4278259277
43000.0,-9.78773212433,1.40971243382,47.7291564941
43000.0,-7.67412137985,1.61134302616,55.4944992065
34274.0,-8.17185306549,2.35480117798,64.3276672363
27346.0,-3.84125256538,-5.53807163239,71.1868896484
28178.0,-2.19415593147,-5.61836957932,74.018447876
40664.0,-0.839331746101,-7.0045800209,74.6722564697
52327.0,0.932722747326,-5.67484664917,75.2381896973
53800.0,-5.31960487366,1.56975889206,79.0887451172
40858.0,-4.75065088272,-2.66940546036,82.0168991089
27500.0,-8.2993888855,-0.799911975861,86.6729660034
27454.0,-8.74984169006,2.60205197334,90.5842514038
42410.0,-3.81478714943,-2.57841873169,91.6381225586
53345.0,-1.22187888622,-3.63523411751,92.3999404907
58140.0,-7.67465162277,2.43819522858,96.458732605
46784.0,-4.97502994537,-0.404358893633,99.1509857178
34906.0,-6.40313148499,-2.4265666008,101.421173096
33647.0,-5.70864200592,1.38757824898,104.370956421
41373.0,-0.961295425892,-5.5978679657,105.473472595
48602.0,0.627312064171,-6.13240146637,106.40512085
52344.0,-3.32910871506,-4.09708356857,109.418197632
53877.0,0.657896220684,-6.13371181488,111.960731506
41608.0,-0.0838718786836,-5.61430454254,113.874305725
35169.0,-0.797324717045,-4.2435092926,115.909919739
36797.0,-1.07958066463,-4.74860954285,117.549499512
44071.0,0.843043088913,-7.53692674637,118.409141541
45040.0,1.43991851807,-6.35235404968,119.189086914
36703.0,-1.53577768803,-3.58236789703,121.158927917
35668.0,-9.24788284302,-1.42935299873,125.682373047
53004.0,-90.8463821411,13.2574110031,133.493881226
60000.0,-140.893386841,-12.0301208496,146.186920166
11395.0,-172.75944519,-14.243555069,134.451431274
6908.0,-174.036468506,-11.3967199326,131.311386108
21882.0,-176.57598877,-10.499250412,130.311401367
39904.0,-170.864593506,-10.9652633667,129.127914429
48233.0,-171.135192871,-11.4649915695,127.233032227
52413.0,-175.329162598,-11.4950494766,125.223434448
60000.0,-174.005233765,-12.218416214,126.825912476
60000.0,-173.518539429,-13.0379562378,124.579795837
60000.0,-173.490829468,-13.4782857895,121.181335449
60000.0,-172.630661011,-14.8740749359,120.892326355
60000.0,-171.843414307,-15.3589515686,120.557060242
60000.0,-170.123275757,-17.1365776062,121.996635437
60000.0,-167.016723633,-15.3321771622,130.204391479
60000.0,-163.322402954,-15.1309251785,138.539962769
60000.0,-160.305267334,-14.1247472763,145.82472229
60000.0,-157.019271851,-12.3015022278,153.807449341
60000.0,-153.952941895,-9.66719055176,163.285858154
60000.0,-151.901473999,-6.10007190704,172.015151978
60000.0,-149.637268066,-2.00505137444,-177.035964966
60000.0,-147.97833252,-0.0993720442057,-171.375915527
60000.0,-146.682952881,2.54935932159,-165.269363403
60000.0,-145.558319092,5.01482343674,-160.062133789
60000.0,-146.494171143,7.44773578644,-154.936477661
60000.0,-147.021362305,8.88220405579,-150.76210022
60000.0,-147.244155884,10.6747713089,-146.326904297
60000.0,-147.705566406,11.053144455,-143.553375244
60000.0,-147.764938354,8.89980983734,-144.915985107
60000.0,-147.820999146,6.88176345825,-145.974945068
60000.0,-147.934738159,5.50319719315,-146.120819092
60000.0,-148.233963013,3.89004945755,-147.653320312
