35000.0,0.842121601105,-3.18185687065,0.79564499855
35000.0,0.57768446207,-3.2770857811,1.1477073431
35000.0,0.0343073457479,-3.47679781914,1.27671062946
35000.0,-0.775610208511,-3.98592114449,1.49265241623
35000.0,-1.09293973446,-4.61066770554,1.51405465603
35000.0,-1.06337368488,-5.07940006256,1.52474808693
35000.0,-1.46067917347,-5.70332098007,1.56387102604
35000.0,-1.62390089035,-6.68070316315,1.51797652245
35000.0,-2.23093771935,-7.99025440216,1.49303007126
35000.0,-3.27911067009,-8.86475467682,1.38755166531
42843.0,-3.81881308556,-8.95612812042,1.28736770153
43653.0,-5.72297954559,-9.50259017944,1.32961249352
37182.0,-5.93820142746,-8.96774482727,1.32284867764
27787.0,-6.90208768845,-9.63888263702,1.36855494976
19558.0,-7.31205940247,-9.22796440125,1.69318306446
24152.0,-5.35002326965,-7.71017599106,1.80602908134
21128.0,-0.755735695362,-9.79271697998,1.70100831985
23498.0,-4.41104078293,-9.51663017273,-0.779610276222
30841.0,-4.08405351639,-8.93584156036,-0.547810614109
38141.0,-4.45718097687,-8.47185230255,-0.240462064743
41290.0,-5.35844945908,-8.73091030121,-0.0242094621062
41098.0,-8.82066917419,-5.40911149979,0.424643695354
36570.0,-10.318813324,-5.58499574661,0.946084141731
31273.0,-8.32687759399,-8.29114532471,1.3485429287
27634.0,-5.27363061905,-5.80372095108,2.81045365334
32176.0,-6.82406949997,-9.38139152527,2.58988928795
30689.0,-11.3519287109,-7.2895450592,1.91903603077
32431.0,-7.60281705856,-8.6058177948,3.94483399391
36351.0,-8.95361804962,-9.48118495941,3.8580596447
40456.0,-9.59486865997,-9.32270908356,2.33558630943
40920.0,-11.7675390244,-6.24701166153,0.507004320621
38794.0,-12.1557197571,-1.69114637375,-0.801696658134
35332.0,-5.70268774033,-5.66508722305,-2.5043797493
30389.0,-5.01035690308,-7.7879652977,-3.54799723625
30617.0,-6.72759008408,-7.60556411743,-4.04510068893
29170.0,-2.9921195507,-8.58823490143,-1.08784627914
39014.0,-5.96043109894,-12.1720352173,-2.95513939857
41915.0,-5.17446565628,-9.60409259796,-2.53335809708
42906.0,-3.93888926506,-6.35929965973,-1.98334634304
37683.0,-4.74265861511,-3.70534944534,-1.73664593697
30416.0,-5.08714008331,-4.85185241699,-1.80555164814
26354.0,-4.50309324265,-8.76354598999,-1.96054959297
29246.0,-3.96283745766,-10.3799610138,-1.57152926922
39602.0,-1.40328037739,-7.32346487045,-1.52042555809
24375.0,9.76680278778,8.71681022644,2.72787189484
31382.0,17.8616161346,15.6484117508,9.77021217346
27676.0,20.4320354462,24.1080360413,29.4543399811
19800.0,10.0754394531,40.8303947449,52.5522422791
14246.0,3.69671726227,53.6967086792,57.1463012695
0.0,4.49121046066,52.8502311707,56.7420730591
0.0,4.36534309387,38.5587501526,57.1301422119
5895.0,3.35361552238,2.27912545204,60.6341209412
28873.0,6.12560033798,-2.05133128166,62.6577262878
56464.0,4.37986516953,-2.31505346298,62.5761528015
58840.0,-12.5702838898,-0.012422407046,58.0670089722
53393.0,-58.4629364014,9.99914932251,41.5348167419
53785.0,175.760818481,42.1205177307,56.5854187012
23512.0,158.170669556,-17.700963974,77.5779876709
0.0,-172.29548645,-10.3328819275,98.2224121094
0.0,-172.874069214,-10.5642709732,96.4329299927
0.0,-173.210571289,-10.3548669815,96.3611679077
0.0,-173.53503418,-10.1508197784,96.2973556519
0.0,-173.848922729,-9.95625972748,96.2389526367
0.0,-174.146362305,-9.76969909668,96.1812438965
0.0,-174.435256958,-9.58965682983,96.1243667603
293.0,-174.711151123,-9.42080116272,96.0722732544
4786.0,-175.084487915,-9.31667804718,95.6879501343
9907.0,-175.390167236,-9.18515777588,95.4519958496
12564.0,-175.594558716,-9.00223922729,95.3325653076
14245.0,-175.857025146,-8.82842731476,94.9957122803
15543.0,-176.134887695,-8.71841239929,94.651008606
16584.0,-176.472045898,-8.53332233429,94.3231582642
18246.0,-176.763534546,-8.37964630127,94.1256484985
19655.0,-176.957794189,-8.21242141724,93.9957885742
19910.0,-177.111053467,-8.04847621918,93.9399337769
19041.0,-177.281845093,-7.89543390274,93.8655471802
17441.0,-177.453781128,-7.77257585526,93.8166122437
17005.0,-177.632385254,-7.64814376831,93.7706222534
17631.0,-177.777328491,-7.52760696411,93.7370300293
17846.0,-177.930206299,-7.40560388565,93.6909484863
17848.0,-178.090026855,-7.29951477051,93.6385879517
17887.0,-178.240982056,-7.21253442764,93.5900802612
17624.0,-178.372207642,-7.10893392563,93.553604126
16002.0,-178.498718262,-7.01239204407,93.5188980103
12658.0,-178.621734619,-6.92460155487,93.4947814941
11670.0,-178.736846924,-6.84366893768,93.4683227539
12335.0,-178.851791382,-6.76406764984,93.4516983032
13382.0,-178.946334839,-6.67676544189,93.4313735962
15277.0,-179.055511475,-6.59568309784,93.4088363647
18387.0,-179.148193359,-6.50835323334,93.37159729
21455.0,-179.226242065,-6.41176891327,93.2989807129
26658.0,-179.259933472,-6.25366306305,93.1838607788
33113.0,-179.153442383,-5.82108783722,92.6732711792
36437.0,-178.861465454,-5.06118154526,91.9738006592
37503.0,-178.966033936,-4.89776611328,91.8351593018
35975.0,-179.024002075,-4.79882097244,91.7988891602
31947.0,-179.133682251,-4.46176290512,91.0851287842
27128.0,-179.483139038,-4.47997379303,90.4453659058
22347.0,179.088516235,-7.6945977211,88.6848831177
16635.0,174.245361328,-14.7126970291,86.9233398438
14182.0,168.529296875,-26.7146911621,83.4992294312
20277.0,161.470184326,-39.7484664917,70.4884490967
39060.0,135.989227295,-49.6988754272,36.1029167175
48446.0,103.146659851,-53.1373672485,-0.789270997047
50140.0,81.0893478394,-52.5445518494,-28.4204978943
50234.0,58.5393028259,-51.4430084229,-58.3569450378
49411.0,45.2026672363,-42.2180252075,-76.2010116577
48410.0,36.0432090759,-31.6707019806,-90.3137817383
47456.0,30.5209960938,-23.3162746429,-101.628921509
46644.0,24.9195213318,-17.0619106293,-110.041313171
45629.0,19.7680435181,-10.4537439346,-114.588661194
44173.0,16.3733158112,-5.35550928116,-117.234558105
41939.0,12.5763750076,-1.98814797401,-121.885505676
38523.0,7.37772512436,-1.79638135433,-125.654815674
37190.0,5.22621059418,-4.18458843231,-125.705352783
35524.0,4.79093885422,-8.33713722229,-124.12625885
25772.0,2.95921373367,-9.76415061951,-128.042938232
19702.0,4.67538261414,-8.87048721313,-133.938217163
18667.0,6.04210138321,-9.35139465332,-136.991912842
19961.0,10.7166442871,-12.6111326218,-134.797607422
17587.0,11.0618686676,-12.9407701492,-136.980438232
17261.0,13.8196735382,-15.3100013733,-137.775421143
15506.0,14.5349941254,-13.3584747314,-139.879074097
13145.0,11.7691135406,-9.61524963379,-141.963180542
11135.0,9.05055236816,-6.11606168747,-143.433105469
10222.0,8.66732311249,-2.58766436577,-145.757202148
10350.0,9.07137870789,-1.71025311947,-145.948471069
10521.0,9.74704360962,-5.56083250046,-146.329071045
12506.0,10.8765287399,-6.24498844147,-145.912139893
11148.0,11.9442424774,-8.29573059082,-147.80305481
8461.0,8.06097698212,-7.07541561127,-148.507339478
7032.0,6.08715820312,-6.98541593552,-149.403244019
7373.0,5.45837020874,-7.20228672028,-149.251815796
8932.0,4.5160150528,-5.57167863846,-148.215652466
9822.0,5.28762435913,-5.1736869812,-148.021957397
10829.0,5.30777740479,-5.16560411453,-147.854248047
11861.0,5.38031435013,-5.63922834396,-148.240142822
12310.0,5.81717824936,-5.65543317795,-148.280639648
11652.0,3.0342040062,-3.03052210808,-148.235855103
11025.0,1.96989238262,-2.09509277344,-148.15965271
10117.0,2.74895501137,-3.27523064613,-148.1224823
9678.0,3.27272391319,-3.39254379272,-147.829193115
9069.0,2.69954943657,-3.41769123077,-147.112884521
9565.0,2.80099415779,-4.08850288391,-146.362854004
11092.0,2.43800592422,-4.44122695923,-145.731506348
11673.0,2.54737114906,-4.66789054871,-145.526809692
11047.0,2.48766994476,-4.73368310928,-145.189575195
9991.0,2.31959271431,-4.32467556,-145.0128479
9227.0,2.19229125977,-4.196808815,-145.026565552
8808.0,2.10058903694,-4.09702157974,-145.025222778
8675.0,2.00213313103,-4.07169103622,-144.975753784
8738.0,1.99291968346,-3.92777228355,-144.89263916
8391.0,2.33980441093,-3.9777071476,-144.529373169
7101.0,2.65325450897,-4.20722961426,-144.198364258
6024.0,2.85093617439,-4.2738866806,-144.075088501
5829.0,3.22680091858,-4.17746400833,-143.910873413
5285.0,3.43274712563,-4.10796689987,-143.815872192
5023.0,3.78146862984,-4.27294254303,-143.652999878
4973.0,3.75858426094,-3.67805790901,-143.274261475
2982.0,4.27382802963,-4.3466386795,-142.752471924
1317.0,4.49951601028,-4.3241109848,-142.281997681
1031.0,4.79608011246,-4.48553657532,-141.972518921
1520.0,5.21737480164,-4.55794429779,-141.896697998
3145.0,5.29590749741,-4.63970088959,-141.903640747
5282.0,5.18048477173,-4.58301019669,-141.887130737
7732.0,4.96547031403,-4.64413738251,-141.885177612
8323.0,4.58978796005,-4.59195899963,-141.976196289
8063.0,4.19399356842,-4.13490056992,-142.172851562
6993.0,3.37125182152,-3.35270929337,-142.273086548
6740.0,1.97950220108,-2.05937099457,-142.379089355
7309.0,-0.656645894051,0.600229144096,-142.328994751
6213.0,-1.3512275219,1.42992687225,-141.997802734
6963.0,0.291807413101,-1.50125706196,-140.293685913
7785.0,3.52715826035,-2.61087036133,-140.050888062
7221.0,2.86260557175,-0.604008078575,-138.885726929
5778.0,6.53172636032,-3.36521577835,-138.316940308
